ID,Nama Beasiswa,Jenjang,Jenis Pendanaan,Jenis Tes Bahasa,Skor,IPK,Pendidikan Terakhir,Prodi,Fakultas,Link Daftar,Benua,Negara,Biaya Hidup
BSW023,Gates Cambridge Scholarship,S1,Fully Funded ,IELTS,"7,5","3,5",SMA,Filsafat,Humaniora,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S1,Fully Funded ,IELTS,"7,5","3,5",SMA,Fashion,Seni,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S1,Fully Funded ,IELTS,"7,5","3,5",SMA,Desain Visual,Seni,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S1,Fully Funded ,IELTS,"7,5","3,5",SMA,Seni Rupa,Seni,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S1,Fully Funded ,IELTS,"7,5","3,5",SMA,Musik,Seni,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S1,Fully Funded ,IELTS,"7,5","3,5",SMA,Ilmu Komputer,Teknologi Informasi,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S1,Fully Funded ,IELTS,"7,5","3,5",SMA,Ilmu Data,Teknologi Informasi,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S1,Fully Funded ,IELTS,"7,5","3,5",SMA,Kecerdasan Buatan,Teknologi Informasi,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S1,Fully Funded ,IELTS,"7,5","3,5",SMA,Sistem Informasi,Teknologi Informasi,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Matematika,Ilmu Pengetahuan,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Fisika,Ilmu Pengetahuan,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Ilmu Bumi,Ilmu Pengetahuan,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Astronomi,Ilmu Pengetahuan,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Ilmu Biologi,Ilmu dan Teknologi Hayati,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Bioteknologi,Ilmu dan Teknologi Hayati,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Pertanian,Ilmu dan Teknologi Hayati,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Ilmu Pangan,Ilmu dan Teknologi Hayati,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Kelautan,Ilmu dan Teknologi Hayati,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Teknik Elektro,Teknik,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Teknik Mesin,Teknik,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Teknik Robot,Teknik,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Teknik Komputer,Teknik,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Teknik Dirgantara,Teknik,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Teknik Industri,Teknik,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Teknik Lingkungan,Teknik,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Psikologi,Humaniora,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Hukum,Humaniora,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Antropologi,Humaniora,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Ilmu Komunikasi,Humaniora,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Filsafat,Humaniora,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Fashion,Seni,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Desain Visual,Seni,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Seni Rupa,Seni,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Musik,Seni,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Ilmu Komputer,Teknologi Informasi,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Ilmu Data,Teknologi Informasi,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Kecerdasan Buatan,Teknologi Informasi,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW023,Gates Cambridge Scholarship,S2,Fully Funded ,IELTS,"7,5","3,5",S1,Sistem Informasi,Teknologi Informasi,http://www.graduate.study.cam.ac.uk/,Eropa,Inggris,$25.078
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S2,Fully Funded ,TOEIC,5,"3,25",S1,Teknik Elektro,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$280,43"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S2,Fully Funded ,TOEIC,5,"3,25",S1,Mekanik,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$280,43"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S2,Fully Funded ,TOEIC,5,"3,25",S1,Teknik Komputer,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$280,43"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S2,Fully Funded ,TOEIC,5,"3,25",S1,Teknik Sipil,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$280,43"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S2,Fully Funded ,TOEIC,5,"3,25",S1,Teknik Industri,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$280,43"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S2,Fully Funded ,TOEIC,5,"3,25",S1,Kecerdasan Buatan,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$280,43"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S2,Fully Funded ,TOEIC,5,"3,25",S1,Teknik Digital,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$280,43"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S3,Fully Funded ,TOEIC,5,"3,25",S2,Teknik Elektro,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$560,86"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S3,Fully Funded ,TOEIC,5,"3,25",S2,Mekanik,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$560,86"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S3,Fully Funded ,TOEIC,5,"3,25",S2,Teknik Komputer,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$560,86"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S3,Fully Funded ,TOEIC,5,"3,25",S2,Teknik Sipil,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$560,86"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S3,Fully Funded ,TOEIC,5,"3,25",S2,Teknik Industri,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$560,86"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S3,Fully Funded ,TOEIC,5,"3,25",S2,Kecerdasan Buatan,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$560,86"
BSW024,Graduate Scholarship Program for Excellent Foreign Student (EFS),S3,Fully Funded ,TOEIC,5,"3,25",S2,Teknik Digital,Teknik ,http://www.siit.tu.ac/,Asia,Thailand,"$560,86"
BSW025,Groningen Talent Grant: Eric Bleumink Fund dari University of Groningen,S2,Fully Funded ,IELTS,"6,5",0,S1,Ekonomi,Bisnis,http://www.rug.nl/,Eropa,Belanda,0
BSW025,Groningen Talent Grant: Eric Bleumink Fund dari University of Groningen,S2,Fully Funded ,IELTS,"6,5",0,S1,Bisnis,Bisnis,http://www.rug.nl/,Eropa,Belanda,0
BSW025,Groningen Talent Grant: Eric Bleumink Fund dari University of Groningen,S2,Fully Funded ,IELTS,"6,5",0,S1,Ilmu Sosial,Ilmu Sosial,http://www.rug.nl/,Eropa,Belanda,0
BSW025,Groningen Talent Grant: Eric Bleumink Fund dari University of Groningen,S2,Fully Funded ,IELTS,"6,5",0,S1,Seni,Seni,http://www.rug.nl/,Eropa,Belanda,0
BSW025,Groningen Talent Grant: Eric Bleumink Fund dari University of Groningen,S2,Fully Funded ,IELTS,"6,5",0,S1,Ilmu Kedokteran,Kedokteran,http://www.rug.nl/,Eropa,Belanda,0
BSW025,Groningen Talent Grant: Eric Bleumink Fund dari University of Groningen,S3,Fully Funded ,IELTS,"6,5",0,S2,Ekonomi,Bisnis,http://www.rug.nl/,Eropa,Belanda,0
BSW025,Groningen Talent Grant: Eric Bleumink Fund dari University of Groningen,S3,Fully Funded ,IELTS,"6,5",0,S2,Bisnis,Bisnis,http://www.rug.nl/,Eropa,Belanda,0
BSW025,Groningen Talent Grant: Eric Bleumink Fund dari University of Groningen,S3,Fully Funded ,IELTS,"6,5",0,S2,Ilmu Sosial,Ilmu Sosial,http://www.rug.nl/,Eropa,Belanda,0
BSW025,Groningen Talent Grant: Eric Bleumink Fund dari University of Groningen,S3,Fully Funded ,IELTS,"6,5",0,S2,Seni,Seni,http://www.rug.nl/,Eropa,Belanda,0
BSW025,Groningen Talent Grant: Eric Bleumink Fund dari University of Groningen,S3,Fully Funded ,IELTS,"6,5",0,S2,Ilmu Kedokteran,Kedokteran,http://www.rug.nl/,Eropa,Belanda,0
BSW026,His Majesty The King’s Scholarships and Her Majesty The Queen’s Scholarships,S2,Fully Funded ,IELTS,6,3.00,S1,Semua Prodi,Semua Fakultas,http://www.ait.ac.th/admissions/Current_Scholarships/royal-thai-government#.Vndh5fmLTiw,Asia,Thailand,0
BSW027,Humber International Entrance Scholarships,S1,Partial Funded,TOEFL,550,0,SMA,Seni,Seni,http://www.humber.ca/homev2/programs.html?search=Honours+Degree,Amerika Utara,Kanada,$5000
BSW027,Humber International Entrance Scholarships,S1,Partial Funded,TOEFL,550,0,SMA,Kesehatan,Kesehatan,http://www.humber.ca/homev2/programs.html?search=Honours+Degree,Amerika Utara,Kanada,$5000
BSW027,Humber International Entrance Scholarships,S1,Partial Funded,TOEFL,550,0,SMA,Ilmu Pengetahuan,Ilmu Pengetahuan,http://www.humber.ca/homev2/programs.html?search=Honours+Degree,Amerika Utara,Kanada,$5000
BSW027,Humber International Entrance Scholarships,S1,Partial Funded,TOEFL,550,0,SMA,Teknologi Informasi,Teknologi Informasi,http://www.humber.ca/homev2/programs.html?search=Honours+Degree,Amerika Utara,Kanada,$5000
BSW027,Humber International Entrance Scholarships,S1,Partial Funded,TOEFL,550,0,SMA,Ilmu Sosial,Ilmu Sosial,http://www.humber.ca/homev2/programs.html?search=Honours+Degree,Amerika Utara,Kanada,$5000
BSW027,Humber International Entrance Scholarships,S1,Partial Funded,TOEFL,550,0,SMA,Bisnis,Bisnis,http://www.humber.ca/homev2/programs.html?search=Honours+Degree,Amerika Utara,Kanada,$5000
BSW028,International Postgraduate Research Scholarships,S2,Fully Funded ,TOEFL,80,"3,25",S1,Fisika,Ilmu Pengetahuan,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S2,Fully Funded ,TOEFL,80,"3,25",S1,Kimia,Ilmu Pengetahuan,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S2,Fully Funded ,TOEFL,80,"3,25",S1,Biologi,Ilmu Pengetahuan,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S2,Fully Funded ,TOEFL,80,"3,25",S1,Matematika,Ilmu Pengetahuan,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S2,Fully Funded ,TOEFL,80,"3,25",S1,Statistik,Ilmu Pengetahuan,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S2,Fully Funded ,TOEFL,80,"3,25",S1,Informatika,Teknologi Informasi,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S2,Fully Funded ,TOEFL,80,"3,25",S1,Teknik Elektro,Teknologi Informasi,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S2,Fully Funded ,TOEFL,80,"3,25",S1,Sistem Informasi,Teknologi Informasi,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S2,Fully Funded ,TOEFL,80,"3,25",S1,Teknik Sipil,Teknik,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S2,Fully Funded ,TOEFL,80,"3,25",S1,Arsitektur,Teknik,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S3,Fully Funded ,TOEFL,80,"3,25",S2,Fisika,Ilmu Pengetahuan,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S3,Fully Funded ,TOEFL,80,"3,25",S2,Kimia,Ilmu Pengetahuan,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S3,Fully Funded ,TOEFL,80,"3,25",S2,Biologi,Ilmu Pengetahuan,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S3,Fully Funded ,TOEFL,80,"3,25",S2,Matematika,Ilmu Pengetahuan,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S3,Fully Funded ,TOEFL,80,"3,25",S2,Statistik,Ilmu Pengetahuan,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S3,Fully Funded ,TOEFL,80,"3,25",S2,Informatika,Teknologi Informasi,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S3,Fully Funded ,TOEFL,80,"3,25",S2,Teknik Elektro,Teknologi Informasi,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S3,Fully Funded ,TOEFL,80,"3,25",S2,Sistem Informasi,Teknologi Informasi,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S3,Fully Funded ,TOEFL,80,"3,25",S2,Teknik Sipil,Teknik,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW028,International Postgraduate Research Scholarships,S3,Fully Funded ,TOEFL,80,"3,25",S2,Arsitektur,Teknik,https://iathena.grs.uwa.edu.au/,Australia,Australia,$37.000
BSW029,International Science and Engineering Excellence Awards,S1,Partial Funded,0,0,"3,6",0,Biologi,Sains dan Teknik,http://www.qmul.ac.uk/undergraduate/apply/index.html,Eropa,Inggris,"$6.269,5"
BSW029,International Science and Engineering Excellence Awards,S1,Partial Funded,0,0,"3,6",0,Ilmu Biomedical,Sains dan Teknik,http://www.qmul.ac.uk/undergraduate/apply/index.html,Eropa,Inggris,"$6.269,5"
BSW029,International Science and Engineering Excellence Awards,S1,Partial Funded,0,0,"3,6",0,Farmasi,Farmasi,http://www.qmul.ac.uk/undergraduate/apply/index.html,Eropa,Inggris,"$6.269,5"
BSW029,International Science and Engineering Excellence Awards,S1,Partial Funded,0,0,"3,6",0,Teknik Elektro,Teknik,http://www.qmul.ac.uk/undergraduate/apply/index.html,Eropa,Inggris,"$6.269,5"
BSW029,International Science and Engineering Excellence Awards,S1,Partial Funded,0,0,"3,6",0,Teknik Komputer,Teknik,http://www.qmul.ac.uk/undergraduate/apply/index.html,Eropa,Inggris,"$6.269,5"
BSW029,International Science and Engineering Excellence Awards,S1,Partial Funded,0,0,"3,6",0,Fisika,Sains dan Teknik,http://www.qmul.ac.uk/undergraduate/apply/index.html,Eropa,Inggris,"$6.269,5"
BSW029,International Science and Engineering Excellence Awards,S1,Partial Funded,0,0,"3,6",0,Astronomi,Sains dan Teknik,http://www.qmul.ac.uk/undergraduate/apply/index.html,Eropa,Inggris,"$6.269,5"
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S1,Ekonomi,Bisnis,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S1,Manajemen,Bisnis,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S1,Pendidikan,Pendidikan,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S1,Kesehatan,Kesehatan,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S1,Pertanian,Pertanian,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S1,Ilmu Pengetahuan,Sains dan Teknik,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S1,Ilmu Teknologi,Sains dan Teknik,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Ekonomi,Bisnis,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Manajemen,Bisnis,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Pendidikan,Pendidikan,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Kesehatan,Kesehatan,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Pertanian,Pertanian,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Ilmu Pengetahuan,Sains dan Teknik,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Ilmu Teknologi,Sains dan Teknik,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Jepang,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Ekonomi,Bisnis,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Manajemen,Bisnis,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Pendidikan,Pendidikan,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Kesehatan,Kesehatan,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Pertanian,Pertanian,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Ilmu Pengetahuan,Sains dan Teknik,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Ilmu Teknologi,Sains dan Teknik,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Ekonomi,Bisnis,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Manajemen,Bisnis,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Pendidikan,Pendidikan,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Kesehatan,Kesehatan,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Pertanian,Pertanian,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Ilmu Pengetahuan,Sains dan Teknik,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Ilmu Teknologi,Sains dan Teknik,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Singapura,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Ekonomi,Bisnis,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Manajemen,Bisnis,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Pendidikan,Pendidikan,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Kesehatan,Kesehatan,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Pertanian,Pertanian,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Ilmu Pengetahuan,Sains dan Teknik,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
BSW030,Japan Scholarship Program (JSP),S2,Fully Funded ,TOEFL,550,3,S2,Ilmu Teknologi,Sains dan Teknik,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Ekonomi,Bisnis,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Manajemen,Bisnis,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Pendidikan,Pendidikan,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Kesehatan,Kesehatan,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Pertanian,Pertanian,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
BSW030,Japan Scholarship Program (JSP),S3,Fully Funded ,TOEFL,550,3,S2,Ilmu Pengetahuan,Sains dan Teknik,http://www.adb.org/site/careers/japan-scholarship-program/jsp-institutions,Asia,Filipina,0
